,Text,Label
349,will whiplash win best picture at the oscars this year via youtube oscars academyawards whiplash bestpicture,0
350,la classe ouvri re de l ohio s loigne de h clinton via bostonglobe,0
351,trump if i win florida and ohio it s over in an excerpt of an interview cnn s anderson cooper conducted w,0
352,if spotlight doesn t win all of the oscars tomorrow night we riot mirandardavis,1
353,oscars 2015 why julianne moore in a black dress is predicted to win best actress,1
354,news carly fiorina cruz could win big in wisconsin former presidential candidate goes on the record,1
355,casting directors at the oscars we can vote but we can t win by jen rudinjacob tremblay and brie larson in,0
356,what trump rubio and cruz are betting on to win the nevada caucuses ted cruz is trying to drum up support in,0
357,2014 apc mock draft new orleans saints continue impressive defensive overhaul get lb ryan shazier at no 27,0
358,cowboys mock nfl draft final 7 round mock ramsey or another defender,0
359,minefornothing thanks note not only is trump leading in 8 of 11 contests but only cruz seems poised to win any delegates texas only,1
360,sai microsoft is predicting that trump and sanders will win in new hampshire,1
361,bernie sanders to host rally on sunday in seattle clinton campaign says he is likely to win washington,0
362,robert reich hilary clinton s goal is to lose new hampshire by 5 because the media and pundits will say that is a win for her because cur,0
363,cjterry s8mb they re hoping rubio can win florida kasich can win ohio and maybe michigan all winner takes all states,0
364,rssnews nflnews nfl draft 2011 todd mcshay has cleveland browns selecting julio jones this,1
365,trump trump trump who wins today in sc and nevada pundits predict votetrumpsc trump2016,1
366,the world unites to celebrate if leonardo dicaprio wins at the oscars,0
367,sanders leads clinton in wisconsin ahead of must win primary usa 2016 elections,1
368,carson wentz reminds at least one nfl analyst of cam newton eagles nfldraft,0
369,tampa bay buccaneers path to the 2014 nfl draft via fballnation 2014nfldraft tampa bucs mike evans nfldraft,0
370,eric dickerson makes his pick between jared goff carson wentz at no 1 nfl nfldraft rams,0
371,trendingnews the latest sanders tells supporters he can still win washington post washington postthe late,0
372,if the bills weren t so qb needy jarvis jones would be my pick at 8 he s a scouting report on him from qc sports,0
373,packers calvin pryor vikings teddy bridgewater lions ha ha clinton dix bears aaron donald nfldraft,0
374,whoever s left at no 6 rt houstontexans i absolutely know who i want texans general manager rick smith on the nfl draft,0
375,looking forward to the nfl draft tomorrow rg3 to the redskins and andrew luck to the colts my predictions,0
376,miami dolphins smith stephenson to announce selections at nfl draft nina smith can recall miamidolphins,0
377,chri8opps with the 2nd pick of the 2012 nfl draft the wash redskins select robert griffin iii baylor university lt roar gt,1
378,oscars is gravity too short to win bestpicture bbcnews cnn lt b gt oscars is gravity too short to win best p,0
379,nfl sports are broncos really going to go all in on qb lynch,0
380,where does the electric sammy watkins go in petorlancaster mock nfldraft jaguars or raiders read his pick here,0
381,seattle s progressives see a sanders win in washington as a way to send a message to democrats,0
382,my top 5 wr fits for the 49ers 1a devante parker 1b dgb 3 kevin white 4 cooper 5 devin smith nfldraft,1
383,trump aiming for new hampshire win rivals aim to survive,0
384,oscars 2013 why silver linings playbook should not win entertainment,0
385,nfldraft predictions 1 rams goff 2 eagles wentz 3 chargers tunsil 4 cowboys elliott 5 jaguars bosa,1
386,cruz rolls into wisconsin as the favorite so what does that mean rollcall alex roarty,1
387,finally watched roomthemovie glad i didn t read book books eff w your head more movie f d with it enough brie larson will win oscars,1
388,nfl draft rumors san diego chargers interested in s mark barron the dallas cowboys philadelphia eagles and new,0
389,scroobius pip rap you could hear every word you could still never know me like sean penn could win 10 oscars and he d still be spicolli,0
390,it will shock me if mike evans doesn t leave the nfldraft as a wideout for the buccaneers oneweek,1
391,wisconsin please wake up cruz is hated by the senate they will buy him to win and then we will have status quo how is that working,0
392,trumpmypres slone rt we must desire to win vs this ql deplorable team romney will vote 4 cruz in utah via injo,0
393,2014 nfl draft qb johnny manziel would add entertainment not value to dallas cowboys franchisequarterback,0
394,the oscars a tension between art and commerce ps the revenant should win all the statuettes theacademy,1
395,bleeding green nation gt gt 2014 nfl draft rumors johnny manziel and the eagles,0
396,poloec i took the day off from my job just to see the oscars i will see the iron lady this weekend everyone is saying viola davis will win,1
397,was on a call with mikemayock talking nfldraft amp the jets yesterday thinks paxton lynch is a fit thejetswire,1
398,must see hdtv for the week of february 25th oscars gravity and game of arms the win,0
399,i will be flat shocked if the vikings don t trade up to get bortles or carr nfldraft,1
400,could johnny manziel go to the jaguars nfldraft jags,0
401,voters of all ages think bernie sanders can maintain his lead and win nh primary check out the demo results,1
402,analysts see 49ers drafting armstead which makes sense except for his alarming lack of production perryman better,1
403,usa news nfl draft 2014 scouting mike evans for the buccaneers teamfollowback rt,0
404,nfl draft can robert griffin iii solve the washington redskins qb dilemma toronto star nfl,0
405,gt gt minnesota vikings should avoid will fuller during 2016 nfl draft,0
406,trump we re going to win south carolina will make america great again the old fashioned way,1
407,nfl draft league tells rams to keep jared goff going 1st quiet to sustain drama thebiglead sports,1
408,carma 2012 hawkinsusa trump will win florida and maybe even ohio although think kasuch may just nick it,0
409,with the 30th pick in the nfl draft the 49ers select janoris jenkins db northern alabama youhearditfirstbyme,1
410,who s on your list to win best picture at the oscars nominees 12 years a slave american hustle captain,0
411,theellenshow if meryl streep doesn t win the oscars its them who are in real trouble,1
412,a couple days until the nfl draft i hope the dolphins draft parker or gurley at 14 or move back in the first round,0
413,if harry reid s organizational muscle controlibuted to clinton s win it also means some dem organizations still matter whither clyburn sc,1
414,sanders final push for illinois win election eve chicago rally chicago sun times chicago sun timessanders,0
415,insiders predict trump win in south carolina clinton in nevada,1
416,johnny manziel and the rams sorting it all out what should we make of those reports about the rams and johnn,0
417,oscars 2013 virtual ballot from lincoln to les miserables who will win cast your vote photos,0
418,urbancowgirl silver linings playbook but i think argo will take it bt vancouver what movie should win best picture sunday s oscars,1
419,wondering if a kasich win in ohio hurts cruz more than trump,0
420,nfl draft analyst dane brugler eagles good fit for wentz inforum 970wday,1
421,our hammond ocr on ramsnfl approaching pick of goff or wentz at no 1 in nfldraft,0
422,was never astounded by his ability like watkins rt sinow lions reportedly interested in trading up to draft evans,1
423,bretbaier specialreport pence support will help but not enough for cruz win in indiana,0
424,oscars 2013 why argo should win best picture video,0
425,ptunlimited in this case he s wrong walker endorsed cruz who will win wisconsin and if idiotic kasich can drop out then we ve got a chance,1
426,oscars 2014 why 12 years a slave will win best picture nominees american hustle captain phillips dallas buye,1
427,foxnews new polls show rubio trailing in florida kasich in a dogfight to win ohio via foxnewspolitics,0
428,trump leads with young old women hipanics african americans christians nationally help him win texas plz,0
429,will jameis winston be a bust like jamarcus russell nfldraft buccaneers,0
430,nfl draft cmu s eric fisher wouldn t mind playing right tackle with chiefs,1
431,a good profile on potential rams 1 pick sam bradford heart of an eagle with great sack taking skills nfl draft,0
432,i think manziel has now been linked to every team outside of the bills nfldraft kiddingbutnoreally,0
433,i just hope kasich can win ohio florida is a lost cause for rubio gopdebate,0
434,an iowa win might make the trump train unstoppable,0
